iteration,temps_border_ms,temps_move_ms,temps_migrate_ms,temps_evap_ms,food_quantity
4473,0.012500,0.119375,0.088875,0.031917,563
4474,0.011625,0.120542,0.091875,0.030417,563
4475,0.012333,0.118208,0.085459,0.031667,564
4476,0.012292,0.120208,0.089708,0.031875,564
4477,0.012416,0.119709,0.089125,0.031541,565
4478,0.012083,0.120042,0.088334,0.031958,566
4479,0.012083,0.118667,0.088042,0.044833,567
4480,0.016042,0.131375,0.103625,0.030541,567
4481,0.011792,0.121542,0.089250,0.031708,567
4482,0.012542,0.119000,0.087583,0.030875,567
4483,0.012209,0.122125,0.089167,0.031208,568
4484,0.011833,0.119333,0.088125,0.030541,568
4485,0.011625,0.119625,0.088667,0.031875,568
4486,0.012000,0.119709,0.087500,0.030458,569
4487,0.011875,0.117541,0.084542,0.031792,569
4488,0.012458,0.141250,0.111209,0.031084,569
4489,0.012250,0.117917,0.086041,0.031125,569
4490,0.012000,0.116625,0.084500,0.030958,570
4491,0.012292,0.116416,0.085625,0.031083,570
4492,0.011833,0.117916,0.087583,0.030666,570
4493,0.012250,0.116084,0.084125,0.030500,570
4494,0.012208,0.117334,0.085458,0.030709,571
4495,0.011917,0.117959,0.086208,0.030875,573
4496,0.011709,0.116833,0.083750,0.031125,575
4497,0.011834,0.117333,0.085375,0.031208,575
4498,0.012375,0.118542,0.086792,0.036166,577
4499,0.013375,0.130458,0.101708,0.031541,578
4500,0.012458,0.120416,0.087958,0.030584,578
4501,0.012667,0.350209,0.338292,0.028708,578
4502,0.016541,0.125916,0.090334,0.030417,578
4503,0.012125,0.118792,0.086833,0.030500,578
4504,0.012084,0.121792,0.088292,0.030208,579
4505,0.011541,0.120250,0.088958,0.030792,579
4506,0.012000,0.123250,0.089917,0.031417,579
4507,0.013125,0.142375,0.113833,0.030459,579
4508,0.020042,0.137583,1.388166,0.019875,580
4509,0.014000,0.142250,0.115166,0.028375,580
4510,0.011125,0.127209,0.097792,0.284291,580
4511,0.479500,0.136792,0.489167,0.029709,580
4512,0.012750,0.137125,0.117458,0.024791,580
4513,0.044208,0.137291,0.105833,0.030458,580
4514,0.011958,0.132125,0.101875,0.031583,580
4515,0.012583,0.145959,0.116458,0.030125,580
4516,0.013583,0.128792,0.098250,0.031334,580
4517,0.011625,0.161875,0.129125,0.029667,580
4518,0.011583,0.129583,0.096958,0.031875,580
4519,0.011583,0.128417,0.097000,0.030916,580
4520,0.011584,0.129916,0.099333,0.030959,581
4521,0.011584,0.128000,0.095625,0.369791,581
4522,0.017208,0.140709,0.110833,0.031416,582
4523,0.011750,0.129666,0.098083,0.031500,582
4524,0.020250,0.128417,0.093792,0.030958,582
4525,0.011459,0.128708,0.097208,0.030917,583
4526,0.011875,0.140416,0.109708,0.030875,583
4527,0.011458,0.128750,0.098166,0.030542,583
4528,0.011750,0.126375,0.094875,0.030875,584
4529,0.011417,0.126417,0.095375,0.030750,584
4530,0.012375,0.126833,0.094375,0.031000,585
4531,0.011292,0.124958,0.092375,0.030709,586
4532,0.011584,0.126292,0.095250,0.030833,586
4533,0.011792,0.126750,0.094334,0.031125,586
4534,0.011959,0.128166,0.097750,0.031167,587
4535,0.012000,0.127500,0.096083,0.030708,588
4536,0.011875,0.127667,0.096334,0.030750,588
4537,0.012875,0.136375,0.106917,0.031000,589
4538,0.011292,0.127791,0.097208,0.030000,590
4539,0.011416,0.128667,0.097042,0.049709,590
4540,0.012750,0.130459,0.096625,0.031625,590
4541,0.011625,0.126709,0.095000,0.030750,590
4542,0.011333,0.150625,0.130583,0.027583,590
4543,0.036292,0.692125,0.663292,0.032958,590
4544,0.266834,0.148958,0.115334,0.031500,592
4545,0.012000,0.130250,0.098917,0.030750,593
4546,0.011709,0.129041,0.096958,0.031041,593
4547,0.011708,0.127375,0.096791,0.031083,593
4548,0.011708,0.126375,0.095083,0.031500,593
4549,0.012167,0.127375,0.095500,0.031209,593
4550,0.011583,0.123458,0.093416,0.030667,593
4551,0.012042,0.125250,0.093709,0.031292,595
4552,0.011459,0.144500,0.119041,0.030167,595
4553,0.014042,0.129917,0.103459,0.031708,596
4554,0.011583,0.128333,0.099167,0.031000,596
4555,0.011792,0.125916,0.094459,0.029958,596
4556,0.013542,0.126875,0.095250,0.030750,596
4557,0.012083,0.126667,0.097167,0.030750,597
4558,0.011625,0.127916,0.097292,0.031334,598
4559,0.011667,0.127708,0.098041,0.030792,598
4560,0.011708,0.124917,0.094208,0.031000,598
4561,0.012334,0.125917,0.094292,0.031000,598
4562,0.012125,0.130167,0.107500,0.029292,598
4563,0.011917,0.127791,0.097667,0.031333,598
4564,0.012000,0.128959,0.098417,0.030833,600
4565,0.012041,0.128833,0.098625,0.031584,601
4566,0.011625,0.127792,0.097625,0.031292,601
4567,0.012708,0.128417,0.097750,0.031458,602
4568,0.011417,0.128625,0.098625,0.030708,602
4569,0.012083,0.129625,0.096834,0.031208,602
4570,0.011875,0.128916,0.098083,0.030792,602
4571,0.011167,0.130042,0.121291,0.019500,602
4572,0.011625,0.129750,0.097542,0.031083,603
4573,0.011458,0.195333,0.165291,0.031542,603
4574,0.012500,0.132208,0.100209,0.031125,603
4575,0.011541,0.129792,0.098959,0.029917,603
4576,0.012042,0.130292,0.098917,0.031250,603
4577,0.012750,0.131042,0.101375,0.030834,605
4578,0.011250,0.130000,0.098625,0.031167,605
4579,0.013042,0.131500,0.099167,0.030791,605
4580,0.011750,0.130750,0.100125,0.030792,605
4581,0.011500,0.132292,0.100459,0.030459,605
4582,0.011833,0.133166,0.102792,0.030708,606
4583,0.011625,0.133541,0.102125,0.031542,606
4584,0.012500,0.132209,0.100709,0.031083,607
4585,0.011667,0.132250,0.101250,0.031000,607
4586,0.012000,0.129208,0.097958,0.030625,607
4587,0.011459,0.131042,0.099959,0.030875,607
4588,0.011792,0.130125,0.097792,0.030667,609
4589,0.012708,0.130166,0.099250,0.030625,609
4590,0.011959,0.147584,0.779542,0.018500,609
4591,0.013583,0.254292,0.445291,0.019875,609
4592,0.019500,0.142667,0.112208,0.029584,609
4593,0.012458,0.131833,0.100375,0.030792,610
4594,0.011625,0.128792,0.098250,0.030792,612
4595,0.072834,0.127916,0.158958,0.031708,613
4596,0.011500,0.130125,0.100250,0.030792,613
4597,0.012041,0.129500,0.098250,0.030208,613
4598,0.011959,0.129958,0.098750,0.030750,614
4599,0.011542,0.129084,0.098667,0.031084,614
4600,0.011917,0.132042,0.100334,0.030167,615
4601,0.011625,0.131084,0.100375,0.030833,615
4602,0.012000,0.132834,0.102000,0.031500,615
4603,0.012458,0.130750,0.099417,0.031417,616
4604,0.068000,0.126209,0.119542,0.031625,616
4605,0.012458,0.139750,0.108250,0.031209,617
4606,0.012083,0.130167,0.099208,0.029666,617
4607,0.013458,0.129000,0.097125,0.030958,618
4608,0.012666,0.131125,0.099167,0.030292,618
4609,0.012166,0.131334,0.100833,0.031084,619
4610,0.012459,0.129708,0.097667,0.030917,619
4611,0.012000,0.130000,0.099875,0.030917,620
4612,0.011459,0.129500,0.098167,0.030375,620
4613,0.011542,0.129625,0.099166,0.030584,623
4614,0.012375,0.130625,0.122792,0.021916,624
4615,0.011458,0.133542,0.131333,0.027959,626
4616,0.012167,0.132750,0.101917,0.030792,627
4617,0.011625,0.129334,0.099333,0.030584,627
4618,0.011791,0.130750,0.100791,0.030625,627
4619,0.011958,0.130875,0.098875,0.030334,629
4620,0.011667,0.131542,0.106791,0.028250,630
4621,0.011791,0.128833,0.096417,0.030500,630
4622,0.011959,0.127209,0.094375,0.030417,632
4623,0.011417,0.128333,0.096417,0.031167,632
4624,0.011708,0.129792,0.098250,0.030958,632
4625,0.011917,0.127792,0.096417,0.030875,637
4626,0.011958,0.152291,0.123542,0.031583,638
4627,0.012834,0.129875,0.096833,0.030584,641
4628,0.011500,0.127667,0.095791,0.030792,644
4629,0.013042,0.127291,0.095667,0.031208,647
4630,0.011834,0.128125,0.096625,0.028875,649
4631,0.012125,0.128208,0.095667,0.031458,650
4632,0.012750,0.129792,0.097500,0.030417,651
4633,0.012291,0.129334,0.095542,0.030667,651
4634,0.566333,0.137666,1.154958,0.021000,651
4635,0.015959,0.145500,0.117166,0.032000,657
4636,0.011458,0.133083,0.102375,0.030875,662
4637,0.010709,0.130584,0.099917,0.031208,665
4638,0.010917,0.128792,0.098208,0.031166,666
4639,0.011125,0.128375,0.098375,0.029833,669
4640,0.010750,0.128916,0.097000,0.030750,673
4641,0.011083,0.128792,0.098458,0.030583,676
4642,0.017166,0.127833,0.096167,0.030916,677
4643,0.010792,0.130041,0.099792,0.031125,684
4644,0.010958,0.130125,0.099750,0.031042,687
4645,0.012125,0.151667,0.122833,0.031042,691
4646,0.011250,0.127292,0.097625,0.030542,697
4647,0.010750,0.129000,0.097708,0.031000,697
4648,0.010625,0.127083,0.097208,0.030167,699
4649,0.010958,0.128709,0.098458,0.031292,703
4650,0.010959,0.126167,0.094833,0.030917,704
4651,0.011041,0.128625,0.097791,0.030875,710
4652,0.010917,0.127084,0.095709,0.030625,714
4653,0.010791,0.129625,0.099250,0.030708,720
4654,0.010875,0.127917,0.098083,0.030292,722
4655,0.010958,0.128875,0.098167,0.032708,725
4656,0.011458,0.133334,0.102875,0.031000,727
4657,0.010792,0.128167,0.098084,0.030750,729
4658,0.010750,0.127625,0.096791,0.030792,732
4659,0.010791,0.128708,0.098458,0.030458,735
4660,0.012166,0.129084,0.098416,0.030792,736
4661,0.010500,0.130583,0.099792,0.030542,739
4662,0.011041,0.129334,0.099708,0.031167,742
4663,0.010459,0.129958,0.099417,0.030833,744
4664,0.010583,0.128959,0.097917,0.031000,746
4665,0.010792,0.129041,0.097875,0.030583,748
4666,0.010708,0.129583,0.099333,0.031583,749
4667,0.011916,0.130125,0.100250,0.030583,750
4668,0.010958,0.127958,0.096667,0.030834,757
4669,0.010833,0.129792,0.099125,0.030584,759
4670,0.010875,0.129000,0.098042,0.030750,760
4671,0.011000,0.129417,0.099125,0.031000,760
4672,0.011250,0.128667,0.097792,0.030959,762
4673,0.010709,0.128125,0.097500,0.031250,765
4674,0.010917,0.129750,0.099541,0.041875,768
4675,0.017667,0.135167,0.111625,0.030792,774
4676,0.011541,0.130417,0.099542,0.031958,781
4677,0.015333,0.159792,0.131750,0.029625,783
4678,0.011583,0.116458,0.083833,0.031042,787
4679,0.012042,0.120625,0.085125,0.029958,790
4680,0.015000,0.129875,0.104625,0.026833,796
4681,0.013125,0.124083,0.090916,0.030500,797
4682,0.012667,0.119834,0.088042,0.031500,801
4683,0.011875,0.112542,0.081084,0.030667,806
4684,0.011584,0.111709,0.080000,0.031084,810
4685,0.011708,0.560375,0.533500,1.617250,811
4686,0.013209,0.162291,0.135250,0.029500,814
4687,0.012125,0.175584,0.145875,0.030584,815
4688,0.011917,0.137792,0.106125,0.031125,821
4689,0.011542,0.138125,0.107000,0.030292,823
4690,0.011750,0.134791,0.103542,0.029834,827
4691,0.012000,0.135583,0.103750,0.030375,831
4692,0.010792,0.135583,0.104500,0.030500,832
4693,0.011250,0.134375,0.102375,0.030458,835
4694,0.013916,0.134125,0.106750,0.030750,837
4695,0.026625,0.132458,0.098625,0.030708,839
4696,0.011459,0.134083,0.102833,0.030500,840
4697,0.011625,0.142208,0.110875,0.031666,844
4698,0.011750,0.134250,0.103958,0.030458,847
4699,0.011208,0.135833,0.105917,0.030333,852
4700,0.011125,0.135375,0.104000,0.031167,855
4701,0.011375,0.135542,0.104209,0.031083,856
4702,0.011000,0.135000,0.103875,0.030875,858
4703,0.011416,0.136250,0.106334,0.030667,861
4704,0.010958,0.137292,0.106167,0.030792,862
4705,0.011625,0.138083,0.106875,0.030625,862
4706,0.011166,0.136542,0.105083,0.031000,864
4707,0.011583,0.137917,0.111000,0.095166,866
4708,0.011500,0.141000,0.110333,0.031000,868
4709,0.012000,0.136541,0.105125,0.030959,869
4710,0.012125,0.137292,0.104834,0.030208,870
4711,0.011584,0.136791,0.105291,0.031166,871
4712,0.011792,0.138375,0.107500,0.030125,873
4713,0.011417,0.138708,0.108542,0.030959,873
4714,0.011041,0.136667,0.105208,0.030916,876
4715,0.011625,0.138792,0.107250,0.030375,879
4716,0.011833,0.138916,0.107959,0.031792,882
4717,0.012000,0.139166,0.134083,0.028250,883
4718,0.012291,0.172250,0.378167,0.016375,883
4719,0.016417,0.144375,0.121917,0.032250,883
4720,0.012958,0.138417,0.110584,0.031458,883
4721,0.011542,0.114417,0.086125,0.031542,885
4722,0.011834,0.112584,0.088958,0.027458,886
4723,0.011250,0.114208,0.091375,0.030417,889
4724,0.012584,0.112750,0.081417,0.031250,890
4725,0.012042,0.112375,0.081875,0.031333,891
4726,0.011834,0.112542,0.083084,0.031334,893
4727,0.012000,0.114250,0.083792,0.031709,897
4728,0.011167,0.112083,0.081333,0.250334,900
4729,0.011750,0.117250,0.087917,0.031666,903
4730,0.012042,0.110500,0.080417,0.030792,908
4731,0.011792,0.111542,0.080875,0.031416,910
4732,0.012000,0.204750,0.232250,0.026791,911
4733,0.012791,0.116084,0.086041,0.031875,912
4734,0.011917,0.111042,0.079833,0.030833,912
4735,0.011875,0.109750,0.080375,0.031041,914
4736,0.011750,0.110958,0.079292,0.031291,917
4737,0.012333,0.111416,0.078625,0.030791,917
4738,0.011792,0.110458,0.078959,0.030791,918
4739,0.011791,0.109750,0.078625,0.058500,919
4740,0.013125,0.114041,0.084000,0.031500,921
4741,0.012125,0.111708,0.079791,0.031709,922
4742,0.012042,0.110792,0.078333,0.030958,927
4743,0.011625,0.110334,0.078541,0.031000,930
4744,0.012333,0.110500,0.077334,0.031750,932
4745,0.010833,0.109250,0.079542,0.031167,932
4746,0.011834,0.109792,0.077041,0.031500,934
4747,0.011000,0.110459,0.078584,0.031167,935
4748,0.012208,0.110875,0.077625,0.031708,939
4749,0.011542,0.109500,0.078375,0.030667,940
4750,0.011875,0.109959,0.077041,0.031291,941
4751,0.011917,0.111375,0.080709,0.044208,945
4752,0.011917,0.114500,0.082583,0.031667,946
4753,0.011792,0.110834,0.078708,0.031333,947
4754,0.011666,0.109916,0.078584,0.030750,948
4755,0.011792,0.110833,0.081042,0.030500,951
4756,0.011833,0.111625,0.080375,0.030583,954
4757,0.011875,0.124916,0.096875,0.029208,956
4758,0.011542,0.112416,0.080375,0.031000,956
4759,0.011375,0.111875,0.079917,0.030292,959
4760,0.011083,0.109917,0.078292,0.031042,961
4761,0.011875,0.111000,0.080542,0.030041,962
4762,0.011167,0.288042,0.298042,0.025875,964
4763,0.012625,0.119041,0.088125,0.031917,966
4764,0.011125,0.111667,0.081209,0.030458,967
4765,0.016458,0.153458,0.128417,0.030667,969
4766,0.023208,0.185458,0.153500,0.030750,971
4767,0.013083,0.149250,0.119541,0.031458,974
4768,0.011583,0.126208,0.093917,0.031625,975
4769,0.011541,0.127292,0.095333,0.030291,975
4770,0.011709,0.127209,0.093417,0.030667,976
4771,0.012334,0.126250,0.092792,0.030834,977
4772,0.012000,0.124708,0.091834,0.031583,980
4773,0.011458,0.125250,0.096167,0.031042,982
4774,0.011250,0.125500,0.094416,0.031208,984
4775,0.011667,0.123917,0.092625,0.031416,986
4776,0.011417,0.138375,0.107625,0.030625,988
4777,0.011792,0.335000,0.305667,0.032750,990
4778,0.011500,0.131417,0.099500,0.030917,994
4779,0.011875,0.123291,0.092083,0.031042,994
4780,0.011541,0.123208,0.092084,0.030166,995
4781,0.011541,0.170000,0.369084,0.024792,997
4782,0.016000,0.189667,0.164167,0.031750,997
4783,0.011958,0.141416,0.110750,0.039208,999
4784,0.013541,0.141667,0.111875,0.031417,1001
4785,0.011834,0.131875,0.102584,0.030667,1002
4786,0.016500,0.131291,0.099333,0.030334,1003
4787,0.011541,0.131000,0.100625,0.031209,1005
4788,0.011333,0.129291,0.099417,0.031250,1008
4789,0.011209,0.128334,0.096666,0.030417,1009
4790,0.081958,0.145208,0.136125,0.030667,1010
4791,0.017000,0.133875,0.108667,0.031792,1011
4792,0.011917,0.128333,0.098333,0.030959,1013
4793,0.011542,0.126708,0.095875,0.030708,1014
4794,0.011625,0.158375,0.129708,0.030833,1015
4795,0.011584,0.127417,0.096834,0.031667,1017
4796,0.012458,0.126125,0.095083,0.031417,1018
4797,0.011625,0.126958,0.097000,0.030792,1020
4798,0.011375,0.127167,0.096500,0.030666,1020
4799,0.011250,0.128875,0.097417,0.030708,1020
4800,0.011500,0.128334,0.096875,0.030791,1021
4801,0.011291,0.129125,0.097125,0.031250,1023
4802,0.011542,0.129458,0.098333,0.030750,1026
4803,0.011334,0.126708,0.095500,0.031250,1028
4804,0.011583,0.127833,0.097083,0.047167,1031
4805,0.017125,0.353125,0.328208,0.033083,1034
4806,0.011417,0.139500,0.108125,0.035833,1034
4807,0.021917,0.136458,0.117417,0.030458,1035
4808,0.015625,0.133708,0.108125,0.029292,1035
4809,0.012041,0.130458,0.096833,0.031125,1037
4810,0.012500,0.128375,0.099000,0.031709,1038
4811,0.012084,0.127917,0.095292,0.031333,1038
4812,0.012250,0.130625,0.096541,0.031417,1038
4813,0.012167,0.126083,0.092875,0.031208,1039
4814,0.011416,0.127291,0.093958,0.031875,1039
4815,0.011541,0.126125,0.094250,0.031375,1040
4816,0.012375,0.126917,0.093625,0.031458,1041
4817,0.011458,0.127750,0.096333,0.031041,1042
4818,0.012500,0.125083,0.092250,0.031541,1043
4819,0.011792,0.237166,0.209584,0.032541,1043
4820,0.012458,0.129875,0.097166,0.031125,1044
4821,0.011875,0.125333,0.093750,0.031375,1045
4822,0.012250,0.123000,0.095667,0.030708,1046
4823,0.011917,0.123125,0.091208,0.031417,1047
4824,0.011709,0.122750,0.090792,0.031625,1049
4825,0.011959,0.120958,0.089000,0.031084,1050
4826,0.012167,0.124583,0.091625,0.031416,1051
4827,0.011958,0.167083,0.139583,0.030583,1054
4828,0.011333,0.125750,0.093375,0.031917,1055
4829,0.012708,0.123208,0.094666,0.031667,1057
4830,0.011708,0.122834,0.091625,0.031416,1057
4831,0.012125,0.123875,0.093125,0.031708,1057
4832,0.012000,0.123208,0.092125,0.031000,1059
4833,0.012208,0.120583,0.089125,0.031375,1059
4834,0.011917,0.123500,0.093708,0.031292,1060
4835,0.012083,0.122041,0.091375,0.031333,1062
4836,0.011916,0.121958,0.091000,0.031000,1063
4837,0.012042,0.124125,0.093000,0.052584,1065
4838,0.012584,0.126625,0.096625,0.031250,1065
4839,0.011541,0.122708,0.090750,0.031125,1066
4840,0.012166,0.124375,0.093750,0.031750,1071
4841,0.012250,0.123125,0.092333,0.031000,1071
4842,0.012208,0.124375,0.093292,0.031291,1071
4843,0.012167,0.124916,0.093958,0.031417,1074
4844,0.012250,0.124500,0.094750,0.031458,1074
4845,0.011959,0.123208,0.091542,0.031375,1076
4846,0.012292,0.123500,0.092292,0.031292,1076
4847,0.012292,0.122208,0.091542,0.031458,1078
4848,0.011958,0.127416,0.127000,0.032375,1079
4849,0.012625,0.125166,0.095458,0.032083,1079
4850,0.011875,0.123375,0.091375,0.030958,1079
4851,0.012083,0.122375,0.091333,0.334625,1080
4852,0.016208,0.168125,0.144833,0.030000,1081
4853,0.011667,0.866166,0.835875,0.031833,1082
4854,0.012875,0.252917,0.223791,0.026708,1082
4855,0.012166,0.154958,0.125750,0.033125,1082
4856,0.011708,0.135375,0.103459,0.031292,1082
4857,0.011834,0.133084,0.102084,0.031375,1085
4858,0.011500,1.022208,0.999667,0.029458,1086
4859,0.012542,0.144083,0.116250,0.030791,1088
4860,0.011333,0.131792,0.101250,0.032333,1090
4861,0.011500,0.132375,0.101625,0.031375,1091
4862,0.011750,0.134958,0.102625,0.031500,1092
4863,0.011458,0.130791,0.099125,0.030958,1093
4864,0.012166,0.129125,0.096084,0.031209,1095
4865,0.012250,0.129750,0.099792,0.031166,1098
4866,0.011542,0.130541,0.099042,0.031917,1098
4867,0.011291,0.514042,0.482916,0.033291,1100
4868,0.011666,0.155833,0.123542,0.030083,1100
4869,0.011792,0.127208,0.096875,0.031917,1101
4870,0.011542,0.124875,0.093375,0.031834,1101
4871,0.011750,0.128042,0.096584,0.030791,1102
4872,0.011750,0.125000,0.092083,0.031833,1104
4873,0.011500,0.123417,0.092666,0.030958,1104
4874,0.012167,0.124167,0.092166,0.031334,1105
4875,0.012208,0.123834,0.091375,0.031542,1106
4876,0.011333,0.125000,0.092875,0.031541,1107
4877,0.011416,0.123166,0.092750,0.030917,1107
4878,0.011834,0.124458,0.092000,0.030917,1108
4879,0.011666,0.149542,0.119542,0.031584,1108
4880,0.011875,0.124791,0.093541,0.031208,1109
4881,0.011958,0.122875,0.092000,0.031083,1110
4882,0.011792,0.121250,0.090000,0.030625,1110
4883,0.011834,0.122042,0.090125,0.031208,1110
4884,0.012042,0.119959,0.089208,0.045208,1112
4885,0.013083,0.130625,0.102875,0.031292,1113
4886,0.011458,0.124417,0.094042,0.031000,1114
4887,0.012125,0.123916,0.092167,0.031375,1116
4888,0.011542,0.124458,0.092625,0.030458,1116
4889,0.011833,0.125083,0.095500,0.031208,1117
4890,0.011666,0.147917,0.127750,0.028000,1117
4891,0.017542,0.128000,0.103250,0.030583,1121
4892,0.012459,0.127167,0.105084,0.027792,1121
4893,0.013167,0.135459,0.108500,0.030333,1123
4894,0.012250,0.124583,0.090916,0.031000,1124
4895,0.011667,0.123125,0.091625,0.031125,1124
4896,0.012333,0.155000,0.351250,0.029083,1124
4897,0.014917,0.165166,0.135958,0.020291,1125
4898,0.016542,0.183000,0.151833,0.050750,1125
4899,0.015750,0.140084,0.106083,0.031667,1126
4900,0.012416,0.127125,0.091958,0.066208,1126
4901,0.014625,0.137750,0.104666,0.031625,1126
4902,0.011916,0.126333,0.094750,0.030917,1127
4903,0.012625,0.130292,0.099917,0.030750,1128
4904,0.011333,0.150792,0.122875,0.030416,1130
4905,0.015542,0.130666,0.095709,0.107125,1131
4906,0.011917,0.131958,0.099167,0.031375,1133
4907,0.011875,0.129250,0.097167,0.031209,1133
4908,0.011584,0.128209,0.094167,0.031667,1133
4909,0.011875,0.129250,0.124708,0.023833,1133
4910,0.012209,0.134708,0.101250,0.032167,1137
4911,0.012042,0.127375,0.095417,0.031042,1137
4912,0.011959,0.129792,0.096333,0.031250,1138
